file,EPI,Start,Stop
s_79,HVF,782640,793420
s_79,HPE,793421,795225
s_79,CPE,795226,803469
s_79,CVF,803470,823113
s_79,CPE,823114,823140
s_79,HPE,823141,834459
s_79,CPE,834460,837049
s_79,HPE,837050,837143
s_79,HVF,837144,839633
s_79,CVF,839634,842170
s_79,HVF,842171,895490
s_79,CVF,895491,902351
s_79,HVF,902352,912404
s_79,DVF,912405,913245
s_79,HVF,913246,914672
s_79,HPE,914673,919521
s_79,HVF,919522,945490
s_79,CVF,945491,953990
s_79,HVF,953991,954188
s_79,HPE,954189,957149
s_79,CPE,957150,975986
s_79,HPE,975987,976099
s_79,HAS,976100,977515
s_79,CAS,977516,1006363
s_79,HAS,1006364,1024994
s_79,CAS,1024995,1029400
s_79,HAS,1029401,1032012
s_79,CAS,1032013,1033792
s_79,HAS,1033793,1036040
s_79,CAS,1036041,1038963
s_79,HAS,1038964,1062789
s_79,has,1062790,1210000
s_80,hun,1,59
s_80,cun,60,150
s_80,CAS,151,3459
s_80,HAS,3460,20781
s_80,CAS,20782,23913
s_80,HAS,23914,25562
s_80,CAS,25563,33223
s_80,HAS,33224,34730
s_80,CAS,34731,60205
s_80,HAS,60206,60399
s_80,HPE,60400,71655
s_80,CPE,71656,76941
s_80,HPE,76942,81556
s_80,CPE,81557,83296
s_80,HPE,83297,95012
s_80,CPE,95013,136730
s_80,HPE,136731,138296
s_80,CPE,138297,143824
s_80,HPE,143825,145896
s_80,CPE,145897,152252
s_80,HPE,152253,159343
s_80,CPE,159344,196198
s_80,HPE,196199,202543
s_80,CPE,202544,205221
s_80,HPE,205222,206445
s_80,HVT,206446,212333
s_80,DVT,212334,213177
s_80,HVT,213178,214168
s_80,CVT,214169,216857
s_80,HVT,216858,229158
s_80,DVT,229159,230002
s_80,HVT,230003,239624
s_80,DVT,239625,240447
s_80,HVT,240448,241406
s_80,HPE,241407,241784
s_80,CPE,241785,294644
s_80,HPE,294645,296540
s_80,HPR,296541,394141
s_80,hpr,394142,395797
s_80,HPR,395798,413876
s_80,hpr,413877,442252
s_80,HPR,442253,932956
s_80,hpr,932957,1047500
s_81,HVF,1,9185
s_81,DVF,9186,10008
s_81,HVF,10009,13698
s_81,CVF,13699,15732
s_81,CPE,15733,18030
s_81,HPE,18031,27107
s_81,CPE,27108,70262
s_81,HPE,70263,73202
s_81,CPE,73203,110432
s_81,HPE,110433,119162
s_81,CPE,119163,167578
s_81,HPE,167579,174702
s_81,CPE,174703,183338
s_81,CVF,183339,204191
s_81,HVF,204192,215156
s_81,DVF,215157,215998
s_81,HVF,215999,231696
s_81,DVF,231697,232538
s_81,HVF,232539,241474
s_81,CVF,241475,246736
s_81,HVF,246737,246972
s_81,HPE,246973,249291
s_81,CPE,249292,249656
s_81,CVF,249657,289845
s_81,HVF,289846,298845
s_81,DVF,298846,299668
s_81,HVF,299669,300126
s_81,HPE,300127,307053
s_81,CPE,307054,343308
s_81,CVF,343309,346891
s_81,HVF,346892,354448
s_81,DVF,354449,355288
s_81,HVF,355289,356092
s_81,HPR,356093,395867
s_81,HVF,395868,409538
s_81,DVF,409539,410378
s_81,HVF,410379,410869
s_81,HPE,410870,421013
s_81,HPR,421014,581870
s_81,HVF,581871,656028
s_81,DVF,656029,656868
s_81,HVF,656869,660868
s_81,HPE,660869,685637
s_81,CPE,685638,718313
s_81,HPE,718314,720197
s_81,CPE,720198,744992
s_81,HPE,744993,746178
s_81,HVF,746179,759076
s_81,DVF,759077,759898
s_81,HVF,759899,760838
s_81,HPE,760839,790634
s_81,HVF,790635,801699
s_81,DVF,801700,802543
s_81,HVF,802544,803740
s_81,HPR,803741,834818
s_81,HVF,834819,862093
s_81,DVF,862094,862933
s_81,HVF,862934,865793
s_81,HPE,865794,897963
s_81,CPE,897964,910141
s_81,HPE,910142,912944
s_81,CPE,912945,913330
s_81,HPE,913331,919312
s_81,HVF,919313,945268
s_81,DVF,945269,946108
s_81,HVF,946109,947019
s_81,HPE,947020,958130
s_81,CPE,958131,988542
s_81,HPE,988543,994879
s_81,HVF,994880,1009208
s_81,DVF,1009209,1010028
s_81,HVF,1010029,1010428
s_81,HPE,1010429,1020272
s_81,hpe,1020273,1167500
s_82,hun,1,65
s_82,HVF,66,8092
s_82,DVF,8093,8934
s_82,HVF,8935,10186
s_82,HAS,10187,35363
s_82,CAS,35364,35475
s_82,CVF,35476,37992
s_82,HVF,37993,44630
s_82,CVF,44631,47441
s_82,HVF,47442,54402
s_82,CVF,54403,92549
s_82,HVF,92550,98103
s_82,CVF,98104,102418
s_82,HVF,102419,103933
s_82,CVF,103934,104110
s_82,HVF,104111,126970
s_82,DVF,126971,127809
s_82,HVF,127810,128997
s_82,HAS,128998,135857
s_82,CAS,135858,156259
s_82,CVF,156260,182607
s_82,HVF,182608,195691
s_82,DVF,195692,196534
s_82,HVF,196535,197011
s_82,HAS,197012,198862
s_82,CAS,198863,200560
s_82,HAS,200561,203733
s_82,CAS,203734,205769
s_82,HAS,205770,215608
s_82,CAS,215609,222867
s_82,CVF,222868,230278
s_82,HVF,230279,241259
s_82,DVF,241260,242099
s_82,HVF,242100,242724
s_82,HAS,242725,250549
s_82,CAS,250550,262500
s_82,HAS,262501,264786
s_82,HVF,264787,280007
s_82,DVF,280008,280829
s_82,HVF,280830,281932
s_82,HAS,281933,292598
s_82,CAS,292599,296417
s_82,CVF,296418,330178
s_82,HVF,330179,352864
s_82,DVF,352865,353704
s_82,HVF,353705,354302
s_82,HAS,354303,368157
s_82,CAS,368158,370341
s_82,CVF,370342,400537
s_82,HVF,400538,410718
s_82,DVF,410719,411559
s_82,HVF,411560,411815
s_82,HAS,411816,418393
s_82,CAS,418394,423547
s_82,CPE,423548,424166
s_82,HPE,424167,427487
s_82,HVF,427488,427753
s_82,CVF,427754,433248
s_82,HVF,433249,445777
s_82,dfb,445778,446551
s_82,dfb,446552,446599
s_82,HAS,446600,449736
s_82,CAS,449737,450506
s_82,CVF,450507,454242
s_82,HVF,454243,457304
s_82,DVF,457305,458124
s_82,HVF,458125,458221
s_82,HAS,458222,466125
s_82,CAS,466126,466401
s_82,CVF,466402,489788
s_82,HVF,489789,499718
s_82,DVF,499719,500559
s_82,HVF,500560,500884
s_82,HPE,500885,511225
s_82,CPE,511226,516654
s_82,HPE,516655,522906
s_82,HVF,522907,535253
s_82,dfb,535254,536032
s_82,dfb,536033,536094
s_82,HPE,536095,541086
s_82,HVF,541087,548409
s_82,dfb,548410,549091
s_82,dfb,549092,549249
s_82,HPR,549250,560290
s_82,HVF,560291,572812
s_82,DVF,572813,573654
s_82,HVF,573655,573728
s_82,HPR,573729,1201288
s_82,hpr,1201289,1219234
s_82,HPR,1219235,1243008
s_82,hpr,1243009,1248259
s_82,HPR,1248260,1344268
s_82,hpr,1344269,1344604
s_82,HPR,1344605,1344988
s_82,hpr,1344989,1346339
s_82,HPR,1346340,1604818
s_82,hpr,1604819,1605000
s_83,hun,1,6069
s_83,HPE,6070,37320
s_83,CPE,37321,52778
s_83,HPE,52779,71838
s_83,HAS,71839,73620
s_83,CAS,73621,74885
s_83,HAS,74886,78874
s_83,CAS,78875,83126
s_83,HAS,83127,84920
s_83,CAS,84921,86147
s_83,HAS,86148,91445
s_83,CAS,91446,94875
s_83,HAS,94876,104138
s_83,HPE,104139,115339
s_83,CPE,115340,118009
s_83,HPE,118010,124245
s_83,CPE,124246,128238
s_83,HPE,128239,137500
s_83,CPE,137501,140979
s_83,HPE,140980,146280
s_83,CPE,146281,149921
s_83,HPE,149922,153706
s_83,CPE,153707,157285
s_83,HPE,157286,162209
s_83,CPE,162210,165831
s_83,HPE,165832,171544
s_83,CPE,171545,175093
s_83,HPE,175094,179311
s_83,CPE,179312,182843
s_83,HPE,182844,187019
s_83,CPE,187020,190457
s_83,HPE,190458,194725
s_83,CPE,194726,198115
s_83,HPE,198116,202309
s_83,CPE,202310,202458
s_83,HPE,202459,211306
s_83,CPE,211307,211982
s_83,HPE,211983,215734
s_83,CPE,215735,224295
s_83,HPE,224296,228723
s_83,CPE,228724,312202
s_83,HPE,312203,322475
s_83,CPE,322476,387697
s_83,HPE,387698,394978
s_83,CPE,394979,414198
s_83,CVF,414199,419340
s_83,HVF,419341,427518
s_83,DVF,427519,428360
s_83,HVF,428361,429740
s_83,HAS,429741,431660
s_83,CAS,431661,432233
s_83,HAS,432234,436311
s_83,CAS,436312,455381
s_83,HAS,455382,455629
s_83,HPE,455630,467879
s_83,CPE,467880,499448
s_83,HPE,499449,501862
s_83,CPE,501863,509073
s_83,CVF,509074,525685
s_83,HVF,525686,536163
s_83,DVF,536164,537005
s_83,HVF,537006,537991
s_83,HAS,537992,543474
s_83,HPE,543475,543695
s_83,CPE,543696,544828
s_83,HPE,544829,552198
s_83,CPE,552199,559390
s_83,CVF,559391,565309
s_83,HVF,565310,574152
s_83,DVF,574153,574995
s_83,HVF,574996,575900
s_83,HAS,575901,578596
s_83,HPE,578597,590453
s_83,CPE,590454,624951
s_83,HPE,624952,631202
s_83,CPE,631203,631495
s_83,HPE,631496,635860
s_83,CPE,635861,639173
s_83,CVF,639174,659899
s_83,HVF,659900,668051
s_83,DVF,668052,668895
s_83,HVF,668896,669909
s_83,HAS,669910,672912
s_83,HPE,672913,677505
s_83,CPE,677506,753875
s_83,HPE,753876,757458
s_83,CPE,757459,759377
s_83,CVF,759378,767028
s_83,HVF,767029,775756
s_83,DVF,775757,776600
s_83,HVF,776601,777527
s_83,HAS,777528,783815
s_83,CAS,783816,792484
s_83,CPE,792485,804468
s_83,CVF,804469,806759
s_83,HVF,806760,816505
s_83,DVF,816506,817345
s_83,HVF,817346,818459
s_83,HAS,818460,824465
s_83,CAS,824466,855291
s_83,CVF,855292,858041
s_83,HVF,858042,866908
s_83,DVF,866909,867750
s_83,HVF,867751,869088
s_83,HAS,869089,874573
s_83,CAS,874574,901487
s_83,HAS,901488,923626
s_83,HVF,923627,941531
s_83,hvf,941532,1090000
s_84,hun,1,1297
s_84,HAS,1298,11340
s_84,HPE,11341,37440
s_84,HVF,37441,75908
s_84,HAS,75909,78310
s_84,HPE,78311,118866
s_84,HVF,118867,135433
s_84,HPE,135434,151772
s_84,HVF,151773,191318
s_84,DVF,191319,192141
s_84,HVF,192142,192742
s_84,HAS,192743,205511
s_84,CAS,205512,205698
s_84,CPE,205699,226720
s_84,HPE,226721,232474
s_84,CPE,232475,236351
s_84,HPE,236352,240701
s_84,HPR,240702,283459
s_84,CPR,283460,283545
s_84,HPR,283546,285621
s_84,CPR,285622,286058
s_84,HPR,286059,287785
s_84,CPR,287786,288131
s_84,HPR,288132,355694
s_84,HVF,355695,455500
s_84,DVF,455501,456341
s_84,HVF,456342,456985
s_84,HAS,456986,462821
s_84,CAS,462822,470466
s_84,HAS,470467,475871
s_84,CAS,475872,476197
s_84,CVF,476198,479077
s_84,HVF,479078,496703
s_84,DVF,496704,497546
s_84,HVF,497547,498194
s_84,HAS,498195,506160
s_84,CAS,506161,508227
s_84,CPE,508228,509311
s_84,HPE,509312,511109
s_84,CPE,511110,513184
s_84,HPE,513185,518179
s_84,CPE,518180,524983
s_84,HPE,524984,527859
s_84,CPE,527860,546050
s_84,HPE,546051,546952
s_84,HPR,546953,571920
s_84,hpr,571921,691677
s_84,cpr,691678,691730
s_84,hpr,691731,720000
s_85,HAS,1,4885
s_85,CAS,4886,13317
s_85,HAS,13318,15441
s_85,CAS,15442,19444
s_85,HAS,19445,22617
s_85,CAS,22618,26579
s_85,HAS,26580,38260
s_85,CAS,38261,46891
s_85,HAS,46892,49035
s_85,CAS,49036,54862
s_85,HAS,54863,59417
s_85,CAS,59418,75016
s_85,HAS,75017,76953
s_85,CAS,76954,80865
s_85,HAS,80866,82544
s_85,CAS,82545,86606
s_85,HAS,86607,88457
s_85,CAS,88458,92418
s_85,HAS,92419,94001
s_85,CAS,94002,99770
s_85,HAS,99771,114182
s_85,CAS,114183,203479
s_85,HAS,203480,212618
s_85,CAS,212619,306385
s_85,HAS,306386,313465
s_85,CAS,313466,323650
s_85,cas,323651,326053
s_85,has,326054,328142
s_85,cas,328143,330161
s_85,CAS,330162,335432
s_85,HAS,335433,335693
s_85,HVF,335694,338179
s_85,CVF,338180,342365
s_85,HVF,342366,345202
s_85,CVF,345203,438358
s_85,HVF,438359,452718
s_85,DVF,452719,453561
s_85,HVF,453562,464039
s_85,DVF,464040,464881
s_85,HVF,464882,465452
s_85,HPE,465453,475720
s_85,DPE,475721,476561
s_85,HPE,476562,492721
s_85,CPE,492722,496616
s_85,CVF,496617,534909
s_85,HVF,534910,548315
s_85,DVF,548316,549156
s_85,HVF,549157,559906
s_85,DVF,559907,560746
s_85,HVF,560747,571142
s_85,DVF,571143,571986
s_85,HVF,571987,572675
s_85,HAS,572676,576783
s_85,CAS,576784,589585
s_85,CVF,589586,609231
s_85,HVF,609232,616465
s_85,DVF,616466,617306
s_85,HVF,617307,628001
s_85,DVF,628002,628841
s_85,HVF,628842,639457
s_85,DVF,639458,640301
s_85,HVF,640302,645304
s_85,CVF,645305,675334
s_85,HVF,675335,686117
s_85,DVF,686118,686941
s_85,HVF,686942,697255
s_85,DVF,697256,698096
s_85,HVF,698097,698888
s_85,HPE,698889,708084
s_85,CPE,708085,709382
s_85,CVF,709383,751807
s_85,HVF,751808,759260
s_85,hvf,759261,907500
s_86,HAS,1,1172
s_86,DAS,1173,2012
s_86,HAS,2013,23118
s_86,HVF,23119,24398
s_86,CVF,24399,29264
s_86,HVF,29265,31827
s_86,CVF,31828,36542
s_86,HVF,36543,44759
s_86,DVF,44760,45602
s_86,HVF,45603,56586
s_86,DVF,56587,57427
s_86,HVF,57428,58706
s_86,HAS,58707,72526
s_86,HVF,72527,73109
s_86,CVF,73110,77624
s_86,HVF,77625,80420
s_86,CVF,80421,84911
s_86,HVF,84912,87383
s_86,CVF,87384,92071
s_86,HVF,92072,94601
s_86,CVF,94602,99291
s_86,HVF,99292,111995
s_86,DVF,111996,112837
s_86,HVF,112838,113907
s_86,HAS,113908,132705
s_86,CAS,132706,132809
s_86,CVF,132810,137127
s_86,HVF,137128,139312
s_86,CVF,139313,143726
s_86,HVF,143727,146474
s_86,CVF,146475,150620
s_86,HVF,150621,152538
s_86,CVF,152539,156822
s_86,HVF,156823,168029
s_86,DVF,168030,168872
s_86,HVF,168873,169526
s_86,HAS,169527,187467
s_86,CAS,187468,191585
s_86,HAS,191586,194812
s_86,CAS,194813,198868
s_86,HAS,198869,201227
s_86,CAS,201228,205377
s_86,HAS,205378,207522
s_86,CAS,207523,211630
s_86,HAS,211631,213669
s_86,CAS,213670,215900
s_86,HAS,215901,216831
s_86,HPR,216832,237079
s_86,CPR,237080,251665
s_86,CVF,251666,261582
s_86,HVF,261583,266401
s_86,CVF,266402,273729
s_86,HVF,273730,276180
s_86,CVF,276181,321225
s_86,HVF,321226,330294
s_86,DVF,330295,331137
s_86,HVF,331138,332383
s_86,HPE,332384,347702
s_86,CPE,347703,358017
s_86,CPR,358018,385865
s_86,HPR,385866,796986
s_86,hpr,796987,945000
s_87,HVF,1,1063
s_87,HAS,1064,6796
s_87,HVF,6797,38178
s_87,HPE,38179,54301
s_87,CPE,54302,67303
s_87,CVF,67304,69316
s_87,HVF,69317,90349
s_87,DVF,90350,91189
s_87,HVF,91190,91797
s_87,HAS,91798,98578
s_87,HVF,98579,100865
s_87,CVF,100866,120259
s_87,HVF,120260,125398
s_87,CVF,125399,136142
s_87,HVF,136143,144519
s_87,DVF,144520,145359
s_87,HVF,145360,145845
s_87,HAS,145846,156513
s_87,CAS,156514,186759
s_87,HAS,186760,189124
s_87,CAS,189125,206722
s_87,HAS,206723,209196
s_87,CAS,209197,217874
s_87,HAS,217875,222279
s_87,CAS,222280,235090
s_87,HAS,235091,312878
s_87,CAS,312879,332788
s_87,HAS,332789,336867
s_87,CAS,336868,341763
s_87,HAS,341764,350656
s_87,CAS,350657,362897
s_87,HAS,362898,365861
s_87,CAS,365862,394692
s_87,HAS,394693,543712
s_87,CAS,543713,577031
s_87,HAS,577032,579641
s_87,CAS,579642,584075
s_87,HAS,584076,587392
s_87,CAS,587393,592860
s_87,HAS,592861,595225
s_87,CAS,595226,607385
s_87,HAS,607386,615298
s_87,CAS,615299,633006
s_87,HAS,633007,635480
s_87,CAS,635481,647720
s_87,HAS,647721,649867
s_87,CAS,649868,652561
s_87,HAS,652562,654790
s_87,CAS,654791,664039
s_87,HAS,664040,666105
s_87,CAS,666106,671600
s_87,HAS,671601,675461
s_87,CAS,675462,681119
s_87,HAS,681120,683267
s_87,CAS,683268,687457
s_87,HAS,687458,690475
s_87,CAS,690476,696814
s_87,HAS,696815,699396
s_87,CAS,699397,702389
s_87,HAS,702390,704101
s_87,CAS,704102,707013
s_87,HAS,707014,727500
s_88,HAS,1,10118
s_88,HPE,10119,26966
s_88,CPE,26967,36542
s_88,HPE,36543,68988
s_88,CPE,68989,72552
s_88,HPE,72553,74809
s_88,CPE,74810,78672
s_88,HPE,78673,116068
s_88,CPE,116069,120204
s_88,HPE,120205,132578
s_88,CPE,132579,136169
s_88,HPE,136170,138888
s_88,CPE,138889,154393
s_88,HPE,154394,156541
s_88,CPE,156542,166333
s_88,HPE,166334,168616
s_88,CPE,168617,176341
s_88,HPE,176342,178108
s_88,CPE,178109,215236
s_88,HPE,215237,230031
s_88,CPE,230032,263159
s_88,HPE,263160,270802
s_88,CPE,270803,324791
s_88,HPE,324792,333957
s_88,CPE,333958,358965
s_88,CVF,358966,427004
s_88,HVF,427005,439063
s_88,DVF,439064,439903
s_88,HVF,439904,441545
s_88,HPE,441546,460539
s_88,CPE,460540,493803
s_88,HPE,493804,508652
s_88,CPE,508653,600667
s_88,HPE,600668,619704
s_88,CPE,619705,687103
s_88,HPE,687104,952500
s_89,HAS,1,26910
s_89,CAS,26911,42681
s_89,HAS,42682,46352
s_89,CAS,46353,58681
s_89,HAS,58682,82183
s_89,CAS,82184,85809
s_89,HAS,85810,87372
s_89,CAS,87373,90319
s_89,HAS,90320,92547
s_89,CAS,92548,117303
s_89,HAS,117304,119273
s_89,CAS,119274,145531
s_89,HAS,145532,149003
s_89,HVF,149004,156877
s_89,DVF,156878,157718
s_89,HVF,157719,158383
s_89,HAS,158384,165354
s_89,CAS,165355,167144
s_89,CPE,167145,191272
s_89,HPE,191273,200969
s_89,CPE,200970,208586
s_89,CPR,208587,231822
s_89,HPR,231823,461899
s_89,CPR,461900,462242
s_89,HPR,462243,527500
s_90,HVF,1,1116
s_90,DVF,1117,1955
s_90,HVF,1956,12480
s_90,DVF,12481,13305
s_90,HVF,13306,13806
s_90,HAS,13807,27581
s_90,CAS,27582,28273
s_90,HAS,28274,37238
s_90,CAS,37239,38354
s_90,CVF,38355,107690
s_90,HVF,107691,116127
s_90,CVF,116128,142707
s_90,HVF,142708,156966
s_90,DVF,156967,157810
s_90,HVF,157811,158526
s_90,HAS,158527,170139
s_90,CAS,170140,171578
s_90,HAS,171579,173277
s_90,HVF,173278,173695
s_90,CVF,173696,207763
s_90,HVF,207764,221363
s_90,DVF,221364,222205
s_90,HVF,222206,222990
s_90,HAS,222991,231465
s_90,CAS,231466,235680
s_90,CVF,235681,265646
s_90,HVF,265647,275186
s_90,DVF,275187,276010
s_90,HVF,276011,276538
s_90,HPE,276539,278985
s_90,HVF,278986,286909
s_90,DVF,286910,287750
s_90,HVF,287751,288362
s_90,HPE,288363,326427
s_90,HVF,326428,424434
s_90,hvf,424435,425965
s_90,HVF,425966,519549
s_90,hvf,519550,527500
s_91,hvf,1,4185
s_91,Dvf,4186,5026
s_91,hvf,5027,6291
s_91,hpe,6292,7271
s_91,HPE,7272,20012
s_91,CPE,20013,36225
s_91,CVF,36226,44439
s_91,HVF,44440,46995
s_91,CVF,46996,53641
s_91,HVF,53642,56413
s_91,CVF,56414,59840
s_91,HVF,59841,63375
s_91,CVF,63376,69544
s_91,HVF,69545,72149
s_91,CVF,72150,75573
s_91,HVF,75574,77951
s_91,CVF,77952,81312
s_91,HVF,81313,84051
s_91,CVF,84052,87519
s_91,HVF,87520,89707
s_91,CVF,89708,93218
s_91,HVF,93219,95656
s_91,CVF,95657,99108
s_91,HVF,99109,103741
s_91,CVF,103742,103915
s_91,HVF,103916,106803
s_91,DVF,106804,107646
s_91,HVF,107647,108357
s_91,HAS,108358,115857
s_91,HPE,115858,120382
s_91,CPE,120383,123769
s_91,HPE,123770,127285
s_91,CPE,127286,130821
s_91,HPE,130822,133595
s_91,CPE,133596,137204
s_91,HPE,137205,140023
s_91,CPE,140024,143635
s_91,HPE,143636,146293
s_91,CPE,146294,149865
s_91,HPE,149866,167928
s_91,CPE,167929,171414
s_91,HPE,171415,175865
s_91,HVF,175866,177005
s_91,CVF,177006,180444
s_91,HVF,180445,183512
s_91,CVF,183513,187028
s_91,HVF,187029,189520
s_91,CVF,189521,193109
s_91,HVF,193110,196180
s_91,CVF,196181,199661
s_91,HVF,199662,203026
s_91,CVF,203027,206630
s_91,HVF,206631,210110
s_91,CVF,210111,213659
s_91,HVF,213660,217047
s_91,CVF,217048,220465
s_91,HVF,220466,223875
s_91,CVF,223876,227447
s_91,HVF,227448,230998
s_91,CVF,230999,234828
s_91,HVF,234829,238183
s_91,CVF,238184,241761
s_91,HVF,241762,244720
s_91,CVF,244721,248362
s_91,HVF,248363,251792
s_91,CVF,251793,255743
s_91,HVF,255744,264416
s_91,DVF,264417,265256
s_91,HVF,265257,265928
s_91,HPE,265929,282606
s_91,CPE,282607,286091
s_91,HPE,286092,288925
s_91,CPE,288926,292397
s_91,HPE,292398,296034
s_91,CPE,296035,299483
s_91,HPE,299484,308604
s_91,CPE,308605,312035
s_91,HPE,312036,326881
s_91,CPE,326882,330394
s_91,HPE,330395,333263
s_91,CPE,333264,336784
s_91,HPE,336785,339165
s_91,CPE,339166,342651
s_91,HPE,342652,345225
s_91,CPE,345226,348689
s_91,HPE,348690,352033
s_91,CPE,352034,355498
s_91,HPE,355499,358489
s_91,CPE,358490,361994
s_91,HPE,361995,365491
s_91,CPE,365492,368994
s_91,HPE,368995,371914
s_91,CPE,371915,375474
s_91,HPE,375475,378717
s_91,CPE,378718,382232
s_91,HPE,382233,385113
s_91,CPE,385114,388538
s_91,HPE,388539,391959
s_91,CPE,391960,395525
s_91,HPE,395526,399039
s_91,CPE,399040,402675
s_91,HPE,402676,405982
s_91,CPE,405983,409566
s_91,HPE,409567,412576
s_91,CPE,412577,413681
s_91,CVF,413682,416256
s_91,HVF,416257,424334
s_91,dfb,424335,425030
s_91,dfb,425031,425176
s_91,HPE,425177,439917
s_91,CPE,439918,443467
s_91,HPE,443468,446383
s_91,CPE,446384,449874
s_91,HPE,449875,452077
s_91,CPE,452078,455646
s_91,HPE,455647,458795
s_91,CPE,458796,462464
s_91,HPE,462465,465577
s_91,CPE,465578,469238
s_91,HPE,469239,484477
s_91,CPE,484478,488058
s_91,HPE,488059,491424
s_91,CPE,491425,494917
s_91,HPE,494918,498145
s_91,CPE,498146,501675
s_91,HPE,501676,504806
s_91,CPE,504807,508384
s_91,HPE,508385,511840
s_91,CPE,511841,515358
s_91,HPE,515359,517993
s_91,CPE,517994,521590
s_91,HPE,521591,548744
s_91,CPE,548745,556649
s_91,HPE,556650,559107
s_91,CPE,559108,562505
s_91,HPE,562506,564916
s_91,CPE,564917,568312
s_91,HPE,568313,571920
s_91,CPE,571921,575170
s_91,HPE,575171,587229
s_91,CPE,587230,590715
s_91,HPE,590716,594421
s_91,CPE,594422,597877
s_91,HPE,597878,600365
s_91,CPE,600366,603787
s_91,HPE,603788,606898
s_91,CPE,606899,610136
s_91,HPE,610137,613513
s_91,CPE,613514,616889
s_91,HPE,616890,619948
s_91,CPE,619949,623313
s_91,HPE,623314,625951
s_91,CPE,625952,629311
s_91,HPE,629312,631976
s_91,CPE,631977,635342
s_91,HPE,635343,637865
s_91,CPE,637866,641748
s_91,HPE,641749,666265
s_91,hpe,666266,772191
s_91,cpe,772192,772636
s_91,hpe,772637,786427
s_91,cpe,786428,791184
s_91,hpe,791185,793681
s_91,HPE,793682,796247
s_91,CPE,796248,799724
s_91,HPE,799725,802466
s_91,CPE,802467,806011
s_91,HPE,806012,811214
s_91,CPE,811215,814834
s_91,HPE,814835,819261
s_91,CPE,819262,820527
s_91,CVF,820528,822975
s_91,HVF,822976,826977
s_91,CVF,826978,831294
s_91,HVF,831295,841555
s_91,DVF,841556,842396
s_91,HVF,842397,842546
s_91,HPE,842547,853997
s_91,CPE,853998,879528
s_91,HPE,879529,883931
s_91,CPE,883932,887213
s_91,HPE,887214,893898
s_91,CPE,893899,934464
s_91,CVF,934465,941673
s_91,HVF,941674,951031
s_91,DVF,951032,951871
s_91,HVF,951872,951947
s_91,HPE,951948,960176
s_91,CPE,960177,960470
s_91,CVF,960471,1007393
s_91,HVF,1007394,1014994
s_91,DVF,1014995,1015816
s_91,HVF,1015817,1026920
s_91,DVF,1026921,1027760
s_91,HVF,1027761,1027805
s_91,HPE,1027806,1039745
s_91,CPE,1039746,1076204
s_91,HPE,1076205,1078698
s_91,CPE,1078699,1082179
s_91,HPE,1082180,1086186
s_91,CPE,1086187,1089657
s_91,HPE,1089658,1111265
s_91,hpe,1111266,1245000
s_92,HVF,1,1446
s_92,DVF,1447,2290
s_92,HVF,2291,2989
s_92,HAS,2990,10412
s_92,CAS,10413,11101
s_92,CVF,11102,13876
s_92,HVF,13877,21842
s_92,CVF,21843,24316
s_92,HVF,24317,30208
s_92,CVF,30209,31472
s_92,HVF,31473,34605
s_92,CVF,34606,38233
s_92,HVF,38234,40453
s_92,CVF,40454,44023
s_92,HVF,44024,46506
s_92,CVF,46507,50164
s_92,HVF,50165,52371
s_92,CVF,52372,56047
s_92,HVF,56048,58954
s_92,CVF,58955,62657
s_92,HVF,62658,68104
s_92,CVF,68105,71835
s_92,HVF,71836,73850
s_92,CVF,73851,77535
s_92,HVF,77536,87971
s_92,DVF,87972,88810
s_92,HVF,88811,89860
s_92,HAS,89861,104164
s_92,CAS,104165,107781
s_92,HAS,107782,110124
s_92,CAS,110125,112460
s_92,CPE,112461,114429
s_92,HPE,114430,116342
s_92,CPE,116343,119887
s_92,HPE,119888,122125
s_92,CPE,122126,125754
s_92,HPE,125755,127771
s_92,CPE,127772,131368
s_92,HPE,131369,134596
s_92,HPR,134597,158132
s_92,CPR,158133,161684
s_92,HPR,161685,163281
s_92,CPR,163282,166817
s_92,HPR,166818,168320
s_92,CPR,168321,171831
s_92,HPR,171832,173557
s_92,CPR,173558,177152
s_92,HPR,177153,182753
s_92,CPR,182754,188397
s_92,HPR,188398,190326
s_92,CPR,190327,194014
s_92,HPR,194015,208459
s_92,CPR,208460,252214
s_92,HPR,252215,254146
s_92,CPR,254147,306736
s_92,HPR,306737,333774
s_92,HVF,333775,343201
s_92,DVF,343202,344025
s_92,HVF,344026,357226
s_92,dfb,357227,358019
s_92,dfb,358020,358050
s_92,HPE,358051,359014
s_92,CPE,359015,373491
s_92,HPE,373492,374537
s_92,HPR,374538,515381
s_92,CPR,515382,516805
s_92,CVF,516806,528717
s_92,HVF,528718,539874
s_92,DVF,539875,540715
s_92,HVF,540716,552875
s_92,DVF,552876,553715
s_92,HVF,553716,554635
s_92,CVF,554636,557140
s_92,HVF,557141,558649
s_92,CVF,558650,562913
s_92,HVF,562914,564929
s_92,DVF,564930,565750
s_92,HVF,565751,570529
s_92,CVF,570530,576012
s_92,HVF,576013,579653
