files,EPI,SMP_start,SMP_stop,EPI_1,SMP_start_1,SMP_stop_1,EPI_2,SMP_start_2,SMP_stop_2
a_33,AS,174561,176645,PE,176646,178841,CPE,178842,188243
a_33,PE,176646,178841,CPE,178842,188243,PE,188244,245000
a_33,CPE,178842,188243,PE,188244,245000,VF,1,8483
a_33,PE,188244,245000,VF,1,8483,CVF,8484,8509
a_34,VF,1,8483,CVF,8484,8509,VF,8510,96968
a_34,CVF,8484,8509,VF,8510,96968,dfb,96969,97791
a_34,VF,8510,96968,dfb,96969,97791,VF,97792,99287
a_34,dfb,96969,97791,VF,97792,99287,AS,99288,103510
a_34,VF,97792,99287,AS,99288,103510,dfb,103511,104336
a_34,AS,99288,103510,dfb,103511,104336,AS,104337,110649
a_34,dfb,103511,104336,AS,104337,110649,dfb,110650,111491
a_34,AS,104337,110649,dfb,110650,111491,AS,111492,114189
a_34,dfb,110650,111491,AS,111492,114189,CAS,114190,116063
a_34,AS,111492,114189,CAS,114190,116063,CPE,116064,164619
a_34,CAS,114190,116063,CPE,116064,164619,PE,164620,167191
a_34,CPE,116064,164619,PE,164620,167191,CPE,167192,180539
a_34,PE,164620,167191,CPE,167192,180539,PE,180540,183374
a_34,CPE,167192,180539,PE,180540,183374,CPE,183375,185702
a_34,PE,180540,183374,CPE,183375,185702,PE,185703,189895
a_34,CPE,183375,185702,PE,185703,189895,CPE,189896,189932
a_34,PE,185703,189895,CPE,189896,189932,PE,189933,194936
a_34,CPE,189896,189932,PE,189933,194936,CPE,194937,198061
a_34,PE,189933,194936,CPE,194937,198061,PE,198062,208850
a_34,CPE,194937,198061,PE,198062,208850,PR,208851,316074
a_34,PE,198062,208850,PR,208851,316074,VF,316075,317503
a_34,PR,208851,316074,VF,316075,317503,CVF,317504,347726
a_34,VF,316075,317503,CVF,317504,347726,VF,347727,351219
a_34,CVF,317504,347726,VF,347727,351219,CVF,351220,352489
a_34,VF,347727,351219,CVF,351220,352489,VF,352490,355161
a_34,CVF,351220,352489,VF,352490,355161,CVF,355162,380821
a_34,VF,352490,355161,CVF,355162,380821,VF,380822,382669
a_34,CVF,355162,380821,VF,380822,382669,CVF,382670,420329
a_34,VF,380822,382669,CVF,382670,420329,VF,420330,425812
a_34,CVF,382670,420329,VF,420330,425812,dfb,425813,426636
a_34,VF,420330,425812,dfb,425813,426636,VF,426637,427192
a_34,dfb,425813,426636,VF,426637,427192,PR,427193,657634
a_34,VF,426637,427192,PR,427193,657634,PE,657635,677966
a_34,PR,427193,657634,PE,657635,677966,VF,677967,678282
a_34,PE,657635,677966,VF,677967,678282,dfb,678283,679121
a_34,VF,677967,678282,dfb,678283,679121,VF,679122,680402
a_34,dfb,678283,679121,VF,679122,680402,PR,680403,698269
a_34,VF,679122,680402,PR,680403,698269,PE,698270,711715
a_34,PR,680403,698269,PE,698270,711715,PR,711716,728865
a_34,PE,698270,711715,PR,711716,728865,VT,728866,735278
a_34,PR,711716,728865,VT,728866,735278,VF,735279,741778
a_34,VT,728866,735278,VF,735279,741778,dfb,741779,742621
a_34,VF,735279,741778,dfb,741779,742621,VF,742622,742923
a_34,dfb,741779,742621,VF,742622,742923,PE,742924,747478
a_34,VF,742622,742923,PE,742924,747478,PR,747479,947897
a_34,PE,742924,747478,PR,747479,947897,VT,947898,964794
a_34,PR,747479,947897,VT,947898,964794,dfb,964795,965636
a_34,VT,947898,964794,dfb,964795,965636,VT,965637,966554
a_34,dfb,964795,965636,VT,965637,966554,PR,966555,1837500
a_34,VT,965637,966554,PR,966555,1837500,un,1,157
a_34,PR,966555,1837500,un,1,157,VF,158,22366
a_35,un,1,157,VF,158,22366,CVF,22367,24972
a_35,VF,158,22366,CVF,22367,24972,VF,24973,26852
a_35,CVF,22367,24972,VF,24973,26852,CVF,26853,30003
a_35,VF,24973,26852,CVF,26853,30003,VF,30004,31769
a_35,CVF,26853,30003,VF,30004,31769,CVF,31770,33990
a_35,VF,30004,31769,CVF,31770,33990,VF,33991,35757
a_35,CVF,31770,33990,VF,33991,35757,CVF,35758,38500
a_35,VF,33991,35757,CVF,35758,38500,VF,38501,45027
a_35,CVF,35758,38500,VF,38501,45027,CVF,45028,48665
a_35,VF,38501,45027,CVF,45028,48665,VF,48666,58502
a_35,CVF,45028,48665,VF,48666,58502,CVF,58503,74247
a_35,VF,48666,58502,CVF,58503,74247,VF,74248,91392
a_35,CVF,58503,74247,VF,74248,91392,CVF,91393,92665
a_35,VF,74248,91392,CVF,91393,92665,VF,92666,94775
a_35,CVF,91393,92665,VF,92666,94775,CVF,94776,100620
a_35,VF,92666,94775,CVF,94776,100620,VF,100621,111440
a_35,CVF,94776,100620,VF,100621,111440,CVF,111441,114649
a_35,VF,100621,111440,CVF,111441,114649,VF,114650,117334
a_35,CVF,111441,114649,VF,114650,117334,CVF,117335,117600
a_35,VF,114650,117334,CVF,117335,117600,VF,117601,122809
a_35,CVF,117335,117600,VF,117601,122809,dfb,122810,123648
a_35,VF,117601,122809,dfb,122810,123648,VF,123649,124100
a_35,dfb,122810,123648,VF,123649,124100,AS,124101,126849
a_35,VF,123649,124100,AS,124101,126849,CAS,126850,127598
a_35,AS,124101,126849,CAS,126850,127598,AS,127599,127703
a_35,CAS,126850,127598,AS,127599,127703,VT,127704,130949
a_35,AS,127599,127703,VT,127704,130949,CVT,130950,134621
a_35,VT,127704,130949,CVT,130950,134621,VT,134622,141933
a_35,CVT,130950,134621,VT,134622,141933,CVT,141934,143486
a_35,VT,134622,141933,CVT,141934,143486,CPE,143487,146257
a_35,CVT,141934,143486,CPE,143487,146257,PE,146258,148763
a_35,CPE,143487,146257,PE,146258,148763,CPE,148764,152663
a_35,PE,146258,148763,CPE,148764,152663,PE,152664,155569
a_35,CPE,148764,152663,PE,152664,155569,CPE,155570,159378
a_35,PE,152664,155569,CPE,155570,159378,PE,159379,162750
a_35,CPE,155570,159378,PE,159379,162750,CPE,162751,166890
a_35,PE,159379,162750,CPE,162751,166890,PE,166891,170507
a_35,CPE,162751,166890,PE,166891,170507,CPE,170508,174660
a_35,PE,166891,170507,CPE,170508,174660,PE,174661,177944
a_35,CPE,170508,174660,PE,174661,177944,CPE,177945,182078
a_35,PE,174661,177944,CPE,177945,182078,PE,182079,184808
a_35,CPE,177945,182078,PE,182079,184808,CPE,184809,188938
a_35,PE,182079,184808,CPE,184809,188938,PE,188939,191608
a_35,CPE,184809,188938,PE,188939,191608,CPE,191609,195636
a_35,PE,188939,191608,CPE,191609,195636,PE,195637,204396
a_35,CPE,191609,195636,PE,195637,204396,CPE,204397,209070
a_35,PE,195637,204396,CPE,204397,209070,PE,209071,211690
a_35,CPE,204397,209070,PE,209071,211690,CPE,211691,214386
a_35,PE,209071,211690,CPE,211691,214386,PE,214387,218663
a_35,CPE,211691,214386,PE,214387,218663,CPE,218664,222770
a_35,PE,214387,218663,CPE,218664,222770,PE,222771,225341
a_35,CPE,218664,222770,PE,222771,225341,CPE,225342,229307
a_35,PE,222771,225341,CPE,225342,229307,PE,229308,231525
a_35,CPE,225342,229307,PE,229308,231525,CPE,231526,235379
a_35,PE,229308,231525,CPE,231526,235379,PE,235380,237534
a_35,CPE,231526,235379,PE,235380,237534,CPE,237535,239975
a_35,PE,235380,237534,CPE,237535,239975,PE,239976,241187
a_35,CPE,237535,239975,PE,239976,241187,PR,241188,248030
a_35,PE,239976,241187,PR,241188,248030,PE,248031,256332
a_35,PR,241188,248030,PE,248031,256332,CPE,256333,260128
a_35,PE,248031,256332,CPE,256333,260128,PE,260129,262061
a_35,CPE,256333,260128,PE,260129,262061,CPE,262062,266107
a_35,PE,260129,262061,CPE,262062,266107,PE,266108,273818
a_35,CPE,262062,266107,PE,266108,273818,CPE,273819,277688
a_35,PE,266108,273818,CPE,273819,277688,PE,277689,279902
a_35,CPE,273819,277688,PE,277689,279902,CPE,279903,283580
a_35,PE,277689,279902,CPE,279903,283580,PE,283581,285603
a_35,CPE,279903,283580,PE,283581,285603,CPE,285604,288854
a_35,PE,283581,285603,CPE,285604,288854,PE,288855,291113
a_35,CPE,285604,288854,PE,288855,291113,CPE,291114,292446
a_35,PE,288855,291113,CPE,291114,292446,PE,292447,296817
a_35,CPE,291114,292446,PE,292447,296817,CPE,296818,300531
a_35,PE,292447,296817,CPE,296818,300531,PE,300532,302234
a_35,CPE,296818,300531,PE,300532,302234,CPE,302235,316179
a_35,PE,300532,302234,CPE,302235,316179,PE,316180,317924
a_35,CPE,302235,316179,PE,316180,317924,CPE,317925,321115
a_35,PE,316180,317924,CPE,317925,321115,PE,321116,326868
a_35,CPE,317925,321115,PE,321116,326868,CPE,326869,359282
a_35,PE,321116,326868,CPE,326869,359282,PE,359283,366912
a_35,CPE,326869,359282,PE,359283,366912,CPE,366913,452622
a_35,PE,359283,366912,CPE,366913,452622,CVF,452623,452701
a_35,CPE,366913,452622,CVF,452623,452701,VF,452702,458180
a_35,CVF,452623,452701,VF,452702,458180,dfb,458181,459023
a_35,VF,452702,458180,dfb,458181,459023,VF,459024,459476
a_35,dfb,458181,459023,VF,459024,459476,AS,459477,459637
a_35,VF,459024,459476,AS,459477,459637,CAS,459638,461413
a_35,AS,459477,459637,CAS,459638,461413,AS,461414,465128
a_35,CAS,459638,461413,AS,461414,465128,CAS,465129,466992
a_35,AS,461414,465128,CAS,465129,466992,CPE,466993,528994
a_35,CAS,465129,466992,CPE,466993,528994,PE,528995,529186
a_35,CPE,466993,528994,PE,528995,529186,PR,529187,597760
a_35,PE,528995,529186,PR,529187,597760,VT,597761,608088
a_35,PR,529187,597760,VT,597761,608088,PR,608089,1044540
a_35,VT,597761,608088,PR,608089,1044540,CPR,1044541,1051925
a_35,PR,608089,1044540,CPR,1044541,1051925,PR,1051926,1085069
a_35,CPR,1044541,1051925,PR,1051926,1085069,CPR,1085070,1086364
a_35,PR,1051926,1085069,CPR,1085070,1086364,PR,1086365,1296817
a_35,CPR,1085070,1086364,PR,1086365,1296817,pr,1296818,1300000
a_35,PR,1086365,1296817,pr,1296818,1300000,VF,1,283
a_35,pr,1296818,1300000,VF,1,283,dfb,284,1123
a_36,VF,1,283,dfb,284,1123,VF,1124,1674
a_36,dfb,284,1123,VF,1124,1674,AS,1675,5526
a_36,VF,1124,1674,AS,1675,5526,PE,5527,5670
a_36,AS,1675,5526,PE,5527,5670,CPE,5671,34611
a_36,PE,5527,5670,CPE,5671,34611,PE,34612,34888
a_36,CPE,5671,34611,PE,34612,34888,PR,34889,39782
a_36,PE,34612,34888,PR,34889,39782,VF,39783,46410
a_36,PR,34889,39782,VF,39783,46410,dfb,46411,47253
a_36,VF,39783,46410,dfb,46411,47253,VF,47254,47484
a_36,dfb,46411,47253,VF,47254,47484,PR,47485,511507
a_36,VF,47254,47484,PR,47485,511507,pr,511508,660000
a_36,PR,47485,511507,pr,511508,660000,un,1,4057
a_36,pr,511508,660000,un,1,4057,cun,4058,4152
a_37,un,1,4057,cun,4058,4152,CVF,4153,97870
a_37,cun,4058,4152,CVF,4153,97870,VF,97871,103872
a_37,CVF,4153,97870,VF,97871,103872,CVF,103873,109993
a_37,VF,97871,103872,CVF,103873,109993,VF,109994,113892
a_37,CVF,103873,109993,VF,109994,113892,dfb,113893,114716
a_37,VF,109994,113892,dfb,113893,114716,VF,114717,115372
a_37,dfb,113893,114716,VF,114717,115372,AS,115373,118958
a_37,VF,114717,115372,AS,115373,118958,CAS,118959,131490
a_37,AS,115373,118958,CAS,118959,131490,CVF,131491,219003
a_37,CAS,118959,131490,CVF,131491,219003,VF,219004,222467
a_37,CVF,131491,219003,VF,219004,222467,CVF,222468,223618
a_37,VF,219004,222467,CVF,222468,223618,VF,223619,227709
a_37,CVF,222468,223618,VF,223619,227709,CVF,227710,236736
a_37,VF,223619,227709,CVF,227710,236736,VF,236737,245977
a_37,CVF,227710,236736,VF,236737,245977,CVF,245978,253253
a_37,VF,236737,245977,CVF,245978,253253,VF,253254,256270
a_37,CVF,245978,253253,VF,253254,256270,AS,256271,260123
a_37,VF,253254,256270,AS,256271,260123,CAS,260124,261810
a_37,AS,256271,260123,CAS,260124,261810,AS,261811,264198
a_37,CAS,260124,261810,AS,261811,264198,CAS,264199,293437
a_37,AS,261811,264198,CAS,264199,293437,AS,293438,295850
a_37,CAS,264199,293437,AS,293438,295850,CAS,295851,307630
a_37,AS,293438,295850,CAS,295851,307630,AS,307631,309810
a_37,CAS,295851,307630,AS,307631,309810,CAS,309811,333632
a_37,AS,307631,309810,CAS,309811,333632,CPE,333633,364973
a_37,CAS,309811,333632,CPE,333633,364973,PE,364974,375764
a_37,CPE,333633,364973,PE,364974,375764,CPE,375765,464151
a_37,PE,364974,375764,CPE,375765,464151,PE,464152,467182
a_37,CPE,375765,464151,PE,464152,467182,CPE,467183,470779
a_37,PE,464152,467182,CPE,467183,470779,PE,470780,476548
a_37,CPE,467183,470779,PE,470780,476548,CPE,476549,548596
a_37,PE,470780,476548,CPE,476549,548596,PE,548597,715000
a_37,CPE,476549,548596,PE,548597,715000,un,1,13927
a_37,PE,548597,715000,un,1,13927,AS,13928,18124
a_38,un,1,13927,AS,13928,18124,CAS,18125,55844
a_38,AS,13928,18124,CAS,18125,55844,AS,55845,67740
a_38,CAS,18125,55844,AS,55845,67740,CAS,67741,76266
a_38,AS,55845,67740,CAS,67741,76266,AS,76267,84397
a_38,CAS,67741,76266,AS,76267,84397,CAS,84398,98158
a_38,AS,76267,84397,CAS,84398,98158,AS,98159,103925
a_38,CAS,84398,98158,AS,98159,103925,CAS,103926,106596
a_38,AS,98159,103925,CAS,103926,106596,AS,106597,112370
a_38,CAS,103926,106596,AS,106597,112370,CAS,112371,116361
a_38,AS,106597,112370,CAS,112371,116361,AS,116362,122971
a_38,CAS,112371,116361,AS,116362,122971,CAS,122972,136173
a_38,AS,116362,122971,CAS,122972,136173,AS,136174,139798
a_38,CAS,122972,136173,AS,136174,139798,CAS,139799,150301
a_38,AS,136174,139798,CAS,139799,150301,AS,150302,153254
a_38,CAS,139799,150301,AS,150302,153254,CAS,153255,199594
a_38,AS,150302,153254,CAS,153255,199594,AS,199595,202285
a_38,CAS,153255,199594,AS,199595,202285,CAS,202286,256105
a_38,AS,199595,202285,CAS,202286,256105,CPE,256106,291722
a_38,CAS,202286,256105,CPE,256106,291722,PE,291723,292520
a_38,CPE,256106,291722,PE,291723,292520,PR,292521,429004
a_38,PE,291723,292520,PR,292521,429004,VF,429005,436762
a_38,PR,292521,429004,VF,429005,436762,dfb,436763,437583
a_38,VF,429005,436762,dfb,436763,437583,VF,437584,438185
a_38,dfb,436763,437583,VF,437584,438185,PR,438186,448921
a_38,VF,437584,438185,PR,438186,448921,VF,448922,454807
a_38,PR,438186,448921,VF,448922,454807,dfb,454808,455648
a_38,VF,448922,454807,dfb,454808,455648,VF,455649,456013
a_38,dfb,454808,455648,VF,455649,456013,PR,456014,462131
a_38,VF,455649,456013,PR,456014,462131,VF,462132,468007
a_38,PR,456014,462131,VF,462132,468007,dfb,468008,468848
a_38,VF,462132,468007,dfb,468008,468848,VF,468849,469087
a_38,dfb,468008,468848,VF,468849,469087,PR,469088,471806
a_38,VF,468849,469087,PR,469088,471806,VF,471807,476289
a_38,PR,469088,471806,VF,471807,476289,dfb,476290,477133
a_38,VF,471807,476289,dfb,476290,477133,VF,477134,477402
a_38,dfb,476290,477133,VF,477134,477402,PR,477403,482546
a_38,VF,477134,477402,PR,477403,482546,VF,482547,486941
a_38,PR,477403,482546,VF,482547,486941,dfb,486942,487783
a_38,VF,482547,486941,dfb,486942,487783,VF,487784,488035
a_38,dfb,486942,487783,VF,487784,488035,PR,488036,592383
a_38,VF,487784,488035,PR,488036,592383,VF,592384,600572
a_38,PR,488036,592383,VF,592384,600572,dfb,600573,601413
a_38,VF,592384,600572,dfb,600573,601413,VF,601414,601887
a_38,dfb,600573,601413,VF,601414,601887,PR,601888,630402
a_38,VF,601414,601887,PR,601888,630402,VF,630403,637371
a_38,PR,601888,630402,VF,630403,637371,dfb,637372,638213
a_38,VF,630403,637371,dfb,637372,638213,VF,638214,638297
a_38,dfb,637372,638213,VF,638214,638297,PE,638298,640132
a_38,VF,638214,638297,PE,638298,640132,VF,640133,645678
a_38,PE,638298,640132,VF,640133,645678,dfb,645679,646498
a_38,VF,640133,645678,dfb,645679,646498,VF,646499,646640
a_38,dfb,645679,646498,VF,646499,646640,PR,646641,654094
a_38,VF,646499,646640,PR,646641,654094,VF,654095,659878
a_38,PR,646641,654094,VF,654095,659878,dfb,659879,660718
a_38,VF,654095,659878,dfb,659879,660718,VF,660719,661194
a_38,dfb,659879,660718,VF,660719,661194,PR,661195,680134
a_38,VF,660719,661194,PR,661195,680134,VF,680135,696202
a_38,PR,661195,680134,VF,680135,696202,dfb,696203,697043
a_38,VF,680135,696202,dfb,696203,697043,VF,697044,697081
a_38,dfb,696203,697043,VF,697044,697081,PR,697082,707911
a_38,VF,697044,697081,PR,697082,707911,VF,707912,716820
a_38,PR,697082,707911,VF,707912,716820,dfb,716821,717643
a_38,VF,707912,716820,dfb,716821,717643,VF,717644,724888
a_38,dfb,716821,717643,VF,717644,724888,dfb,724889,725728
a_38,VF,717644,724888,dfb,724889,725728,VF,725729,734769
a_38,dfb,724889,725728,VF,725729,734769,dfb,734770,735613
a_38,VF,725729,734769,dfb,734770,735613,VF,735614,744526
a_38,dfb,734770,735613,VF,735614,744526,CVF,744527,785787
a_38,VF,735614,744526,CVF,744527,785787,VF,785788,787759
a_38,CVF,744527,785787,VF,785788,787759,CVF,787760,837673
a_38,VF,785788,787759,CVF,787760,837673,VF,837674,845367
a_38,CVF,787760,837673,VF,837674,845367,dfb,845368,846208
a_38,VF,837674,845367,dfb,845368,846208,VF,846209,847350
a_38,dfb,845368,846208,VF,846209,847350,VT,847351,855573
a_38,VF,846209,847350,VT,847351,855573,dfb,855574,856413
a_38,VT,847351,855573,dfb,855574,856413,VT,856414,857203
a_38,dfb,855574,856413,VT,856414,857203,PE,857204,863593
a_38,VT,856414,857203,PE,857204,863593,VF,863594,868604
a_38,PE,857204,863593,VF,863594,868604,dfb,868605,869443
a_38,VF,863594,868604,dfb,868605,869443,VF,869444,869893
a_38,dfb,868605,869443,VF,869444,869893,VT,869894,875717
a_38,VF,869444,869893,VT,869894,875717,PE,875718,878708
a_38,VT,869894,875717,PE,875718,878708,VT,878709,880045
a_38,PE,875718,878708,VT,878709,880045,CVT,880046,880687
a_38,VT,878709,880045,CVT,880046,880687,VT,880688,883438
a_38,CVT,880046,880687,VT,880688,883438,CVT,883439,886996
a_38,VT,880688,883438,CVT,883439,886996,CVF,886997,972301
a_38,CVT,883439,886996,CVF,886997,972301,VF,972302,981471
a_38,CVF,886997,972301,VF,972302,981471,dfb,981472,982313
a_38,VF,972302,981471,dfb,981472,982313,VF,982314,995596
a_38,dfb,981472,982313,VF,982314,995596,dfb,995597,996438
a_38,VF,982314,995596,dfb,995597,996438,VF,996439,996816
a_38,dfb,995597,996438,VF,996439,996816,VT,996817,1001987
a_38,VF,996439,996816,VT,996817,1001987,PE,1001988,1023989
a_38,VT,996817,1001987,PE,1001988,1023989,VT,1023990,1026600
a_38,PE,1001988,1023989,VT,1023990,1026600,VF,1026601,1033894
a_38,VT,1023990,1026600,VF,1026601,1033894,dfb,1033895,1034737
a_38,VF,1026601,1033894,dfb,1033895,1034737,VF,1034738,1034993
a_38,dfb,1033895,1034737,VF,1034738,1034993,PE,1034994,1045892
a_38,VF,1034738,1034993,PE,1034994,1045892,VF,1045893,1280427
a_38,PE,1034994,1045892,VF,1045893,1280427,vf,1280428,1300578
a_38,VF,1045893,1280427,vf,1280428,1300578,cvf,1300579,1300816
a_38,vf,1280428,1300578,cvf,1300579,1300816,vf,1300817,1315000
a_38,cvf,1300579,1300816,vf,1300817,1315000,un,1,133
a_38,vf,1300817,1315000,un,1,133,VF,134,3003
a_39,un,1,133,VF,134,3003,CVF,3004,3164
a_39,VF,134,3003,CVF,3004,3164,VF,3165,4907
a_39,CVF,3004,3164,VF,3165,4907,CVF,4908,12519
a_39,VF,3165,4907,CVF,4908,12519,VF,12520,14747
a_39,CVF,4908,12519,VF,12520,14747,CVF,14748,17516
a_39,VF,12520,14747,CVF,14748,17516,VF,17517,21277
a_39,CVF,14748,17516,VF,17517,21277,CVF,21278,25669
a_39,VF,17517,21277,CVF,21278,25669,VF,25670,33509
a_39,CVF,21278,25669,VF,25670,33509,CVF,33510,52408
a_39,VF,25670,33509,CVF,33510,52408,VF,52409,63931
a_39,CVF,33510,52408,VF,52409,63931,CVF,63932,90443
a_39,VF,52409,63931,CVF,63932,90443,VF,90444,92614
a_39,CVF,63932,90443,VF,90444,92614,CVF,92615,98144
a_39,VF,90444,92614,CVF,92615,98144,VF,98145,103353
a_39,CVF,92615,98144,VF,98145,103353,dfb,103354,104195
a_39,VF,98145,103353,dfb,103354,104195,VF,104196,104796
a_39,dfb,103354,104195,VF,104196,104796,PE,104797,109581
a_39,VF,104196,104796,PE,104797,109581,dfb,109582,110420
a_39,PE,104797,109581,dfb,109582,110420,PE,110421,115509
a_39,dfb,109582,110420,PE,110421,115509,dfb,115510,116330
a_39,PE,110421,115509,dfb,115510,116330,PE,116331,116748
a_39,dfb,115510,116330,PE,116331,116748,VF,116749,120759
a_39,PE,116331,116748,VF,116749,120759,CVF,120760,191418
a_39,VF,116749,120759,CVF,120760,191418,VF,191419,193753
a_39,CVF,120760,191418,VF,191419,193753,CVF,193754,217191
a_39,VF,191419,193753,CVF,193754,217191,VF,217192,224701
a_39,CVF,193754,217191,VF,217192,224701,dfb,224702,225520
a_39,VF,217192,224701,dfb,224702,225520,VF,225521,225933
a_39,dfb,224702,225520,VF,225521,225933,AS,225934,228689
a_39,VF,225521,225933,AS,225934,228689,dfb,228690,229530
a_39,AS,225934,228689,dfb,228690,229530,AS,229531,230114
a_39,dfb,228690,229530,AS,229531,230114,PE,230115,236316
a_39,AS,229531,230114,PE,230115,236316,VF,236317,240490
a_39,PE,230115,236316,VF,236317,240490,dfb,240491,241330
a_39,VF,236317,240490,dfb,240491,241330,VF,241331,243811
a_39,dfb,240491,241330,VF,241331,243811,CVF,243812,256804
a_39,VF,241331,243811,CVF,243812,256804,VF,256805,259164
a_39,CVF,243812,256804,VF,256805,259164,CVF,259165,271445
a_39,VF,256805,259164,CVF,259165,271445,VF,271446,286161
a_39,CVF,259165,271445,VF,271446,286161,CVF,286162,332924
a_39,VF,271446,286161,CVF,286162,332924,VF,332925,340220
a_39,CVF,286162,332924,VF,332925,340220,dfb,340221,341060
a_39,VF,332925,340220,dfb,340221,341060,VF,341061,341296
a_39,dfb,340221,341060,VF,341061,341296,AS,341297,345113
a_39,VF,341061,341296,AS,341297,345113,dfb,345114,345955
a_39,AS,341297,345113,dfb,345114,345955,AS,345956,345986
a_39,dfb,345114,345955,AS,345956,345986,VF,345987,348936
a_39,AS,345956,345986,VF,345987,348936,dfb,348937,349760
a_39,VF,345987,348936,dfb,348937,349760,VF,349761,349916
a_39,dfb,348937,349760,VF,349761,349916,AS,349917,352582
a_39,VF,349761,349916,AS,349917,352582,CAS,352583,398202
a_39,AS,349917,352582,CAS,352583,398202,CVF,398203,441252
a_39,CAS,352583,398202,CVF,398203,441252,VF,441253,448657
a_39,CVF,398203,441252,VF,441253,448657,dfb,448658,449480
a_39,VF,441253,448657,dfb,448658,449480,VF,449481,449587
a_39,dfb,448658,449480,VF,449481,449587,AS,449588,451841
a_39,VF,449481,449587,AS,449588,451841,VF,451842,454179
a_39,AS,449588,451841,VF,451842,454179,dfb,454180,455020
a_39,VF,451842,454179,dfb,454180,455020,VF,455021,459077
a_39,dfb,454180,455020,VF,455021,459077,dfb,459078,459920
a_39,VF,455021,459077,dfb,459078,459920,VF,459921,460295
a_39,dfb,459078,459920,VF,459921,460295,AS,460296,461645
a_39,VF,459921,460295,AS,460296,461645,CAS,461646,462839
a_39,AS,460296,461645,CAS,461646,462839,AS,462840,464389
a_39,CAS,461646,462839,AS,462840,464389,CAS,464390,550997
